,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
0,jruby-1.4.0,DEFECT,"// TODO: we loose encoding information here, fix it",yes,undetermined,0,0,0,yes,0.9943485213999663
1,jruby-1.4.0,DEFECT,"/* TODO: We should use implicit nil for body, but problem (punt til later)*/",yes,undetermined,0,0,0,yes,0.9529617263451816
2,jruby-1.4.0,DEFECT,// TODO: Numeric.new works in Ruby and it does here too.  However trying to use //   that instance in a numeric operation should generate an ArgumentError. Doing //   this seems so pathological I do not see the need to fix this now.,yes,undetermined,0,0,0,yes,0.9754804982683407
3,jruby-1.4.0,DEFECT,"// TODO: Adding implicit nils caused multiple problems in compiler -- revist after landing //assert bodyNode != null : ""bodyNode is not null"";",yes,undetermined,0,0,0,no,0.5164698374579392
4,jruby-1.4.0,DEFECT,// TODO: take BigDecimal.mode into account.,yes,undetermined,0,0,0,yes,0.99528945322303
5,jruby-1.4.0,DEFECT,// TODO: full-precision remainder is 1000x slower than MRI!,yes,undetermined,0,0,0,yes,0.7124502116986614
6,jruby-1.4.0,DEFECT,// FIXME: for some reason this dispatcher causes a VerifyError... //classClass.dispatcher = callbackFactory.createDispatcher(classClass);,yes,undetermined,0,0,0,yes,0.6568497694047419
7,jruby-1.4.0,DEFECT,"// FIXME: I doubt any of the constants referenced in this method // are ever redefined -- should compare to the known values, rather // than do an expensive constant lookup.",yes,undetermined,0,0,0,no,0.17211800005702074
8,jruby-1.4.0,DEFECT,"// TODO: Rewriter and compiler assume case when empty expression.  In MRI this is just // a when. //        assert caseNode != null : ""caseNode is not null"";",yes,undetermined,0,0,0,no,0.39314403316121405
9,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476
10,jruby-1.4.0,DEFECT,"// XXX Wrong, but will have to do for now",yes,undetermined,0,0,0,no,0.37335068663098897
11,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476
12,jruby-1.4.0,DEFECT,"/* TODO: We should use implicit nil for body, but problem (punt til later)*/",yes,undetermined,0,0,0,yes,0.9529617263451816
13,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476
14,jruby-1.4.0,DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",yes,undetermined,0,0,0,no,0.3034874534262711
15,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476
16,jruby-1.4.0,DEFECT,// IMPORTANT: Receive the block argument before the opt and splat args // This is so that the *arg can be encoded as 'rest of the array'.  This // won't work if the block argument hasn't been received yet!,yes,undetermined,0,0,0,no,0.039772003370951665
17,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476
18,jruby-1.4.0,DEFECT,// FIXME: I got a bunch of NPEs when I didn't check for nulls here...HOW?!,yes,undetermined,0,0,0,no,0.3516951866169856
19,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476
