,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
0,columba-1.4-src,DEFECT,// does not work: r.getFolderName() // does not work: r.getMessage().getUID(),yes,undetermined,0,0,0,no,0.5190074260141186
1,columba-1.4-src,DEFECT,// TODO: key can't be null,yes,undetermined,0,0,0,yes,0.9999933117549391
2,columba-1.4-src,DEFECT,"// bug #997560 (fdietz): CC: should be in Cc:, instead of To: //toList.addAll(Arrays.asList(rfcHeader.getCc()));",yes,undetermined,0,0,0,no,0.13957204843108606
3,columba-1.4-src,DEFECT,// TODO check if we have to manually set the folder/uid in  // message controller to make this work,yes,undetermined,0,0,0,yes,0.9706156537645677
4,columba-1.4-src,DEFECT,"// bug #997560 (fdietz): CC: should be in Cc:, instead of To:",yes,undetermined,0,0,0,no,0.10597482912488553
5,columba-1.4-src,DEFECT,// FIXME this is not correct,yes,undetermined,0,0,0,yes,0.9930692638089067
6,columba-1.4-src,DEFECT,// FIXME correct year calculation,yes,undetermined,0,0,0,yes,0.9433953209335382
7,columba-1.4-src,DEFECT,// FIXME check if the id is a correct file name! ,yes,undetermined,0,0,0,yes,0.9915160472773471
8,columba-1.4-src,DEFECT,"// TODO: newUID, generate correctly formatted date string",yes,undetermined,0,0,0,yes,0.9320846396346454
9,columba-1.4-src,DEFECT,// TODO fix doctype,yes,undetermined,0,0,0,yes,0.9900019307732202
10,columba-1.4-src,DEFECT,// TODO: key can't be null,yes,undetermined,0,0,0,yes,0.9999933117549391
11,columba-1.4-src,DEFECT,// TODO: fix parser exception,yes,undetermined,0,0,0,yes,0.9953530764734052
12,columba-1.4-src,DEFECT,"/**
 * FIXME:
 * 
 * @author fdietz: No locking of folders currently implemented!
 * 
 * @author frd
 */",yes,undetermined,0,0,0,yes,0.9999991569289479
13,columba-1.4-src,DESIGN,// TODO (@author fdietz): should be removed if we only use // Streams!,yes,undetermined,0,0,0,yes,0.9999986352333745
14,columba-1.4-src,DESIGN,// FIXME (@author karlpeder): Is 3.2 the proper version of html to refer to?,yes,undetermined,0,0,0,yes,0.995970272994642
15,columba-1.4-src,DESIGN,// this is a hack for the multiline column,yes,undetermined,0,0,0,yes,0.9948549284586315
16,columba-1.4-src,DESIGN,//TODO (@author tstich): do something,yes,undetermined,0,0,0,yes,0.9999999999974707
17,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999999535738
18,columba-1.4-src,DESIGN,// FIXME remove method // toolbarPane.add(c);,yes,undetermined,0,0,0,yes,0.9884622515667493
19,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999999535738
20,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999999535738
21,columba-1.4-src,DESIGN,// TODO @author hubms: copied from frederiks search builder,yes,undetermined,0,0,0,yes,0.9999988811313691
22,columba-1.4-src,DESIGN,// real stupid recreation of whole list model // -> replace with id-based listmodel update,yes,undetermined,0,0,0,no,0.1782958709006774
23,columba-1.4-src,DESIGN,// TODO (@author karlpeder): Extend handling of special entities as in restoreSpecialCharacters,yes,undetermined,0,0,0,yes,0.999999254165726
24,columba-1.4-src,DESIGN,"/**
     * Transforms email-addresses into HTML just as
     * substituteEmailAddress(String), but tries to ignore email-addresses,
     * which are already links, if the ignore links flag is set.
     * <br>
     * This extended functionality is necessary when parsing a text which
     * is already (partly) html.
     * <br>
     * FIXME: Can this be done smarter, i.e. directly with reg. expr. without manual parsing??
     *
     * @param         s                                input text
     * @param        ignoreLinks                if true link tags are ignored. This gives a
     *                                                         wrong result if some e-mail adresses are
     *                                                         already links (but uses reg. expr. directly,
     *                                                         and is therefore faster)
     * @return        text with email-adresses transformed to links
     */",yes,undetermined,0,0,0,no,0.12257959260968503
25,columba-1.4-src,DESIGN,//TODO: Return content encoding according to the mime part in the mail,yes,undetermined,0,0,0,yes,0.7483738961321754
26,columba-1.4-src,DESIGN,//TODO: Return content type according to the mime part in the mail,yes,undetermined,0,0,0,yes,0.904397032583893
27,columba-1.4-src,DESIGN,// hack to support dockable view title update // TODO replace with listener pattern,yes,undetermined,0,0,0,yes,0.9999999466086802
28,columba-1.4-src,DESIGN,/*TODO stop polling thread?! */,yes,undetermined,0,0,0,yes,0.9732777127724825
29,columba-1.4-src,DESIGN,// TODO @author hubms: bad: if there is a icon it is tagged or // not,yes,undetermined,0,0,0,yes,0.9999997688686406
30,columba-1.4-src,DESIGN,// TODO categoryEnumeration,yes,undetermined,0,0,0,no,0.011842711198348899
31,columba-1.4-src,DESIGN,// hack: if start and end time is at 00:00:00:000 it is // an all day event,yes,undetermined,0,0,0,no,0.20871971559064703
32,columba-1.4-src,DESIGN,// register interest on store changes // TODO the dependency should be the other way around,yes,undetermined,0,0,0,yes,0.9973437686972065
33,columba-1.4-src,DESIGN,"// TODO: fix layout to look good, even if there's not enough information provided",yes,undetermined,0,0,0,yes,0.9930252942592708
34,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999999535738
35,columba-1.4-src,DESIGN,// FIXME: ugly cast to ContactModel,yes,undetermined,0,0,0,yes,0.9999999970730746
36,columba-1.4-src,DESIGN,// @TODO dont use deprecated method,yes,undetermined,0,0,0,yes,0.9999938248035272
37,columba-1.4-src,DESIGN,/* TODO must get polling interval from config file */,yes,undetermined,0,0,0,yes,0.9256920811502519
38,columba-1.4-src,DESIGN,//      TODO: reactivate when feature is supported,yes,undetermined,0,0,0,yes,0.9999844824818452
39,columba-1.4-src,DESIGN,// If this folder has children add them // TODO: In the future we should try to fetch additional children on demand // when the tree of the dialog is opened,yes,undetermined,0,0,0,yes,0.6468774159027991
40,columba-1.4-src,DESIGN,// TODO (@author fdietz): Add more special entities - e.g. accenture chars such as ?,yes,undetermined,0,0,0,yes,0.9999926794066081
