,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
0,emf-2.4.1,DEFECT,"// Bug 124306: we should rely on XMLCalendar to normalize Dave value, to ensure that all Date value // fields are taken into account.",yes,undetermined,0,0,0,no,0.10434333694859055,no,0.08793718943080132,yes,0.9907436527418425,yes,0.9914480002355768
1,emf-2.4.1,DEFECT,// is this an error???,yes,undetermined,0,0,0,no,0.023363451457936814,yes,0.9911351677928092,yes,0.9907490932669594,yes,0.9914757418357292
2,emf-2.4.1,DEFECT,//FB Won't compile with VAJ or NO_JIKES  //FB Object adapter = adapterFactory.adapt(mapping);,yes,undetermined,0,0,0,no,0.01067778896966426,yes,0.9911253465639687,yes,0.9907664410845942,yes,0.9914602291612026
3,emf-2.4.1,DEFECT,// EATM must fix isSet bits.,yes,undetermined,0,0,0,no,0.018451377695441584,yes,0.9911320560468801,yes,0.9907535664779459,yes,0.9914605904208853
4,emf-2.4.1,DEFECT,// EATM must fix isSet bits.,yes,undetermined,0,0,0,no,0.018451377695441584,yes,0.9911320560468801,yes,0.9907535664779459,yes,0.9914605904208853
5,emf-2.4.1,DEFECT,// is this an error???,yes,undetermined,0,0,0,no,0.023363451457936814,yes,0.9911351677928092,yes,0.9907490932669594,yes,0.9914757418357292
6,emf-2.4.1,DEFECT,// line comments at the end of annotations are not a part of the range of annotation // TODO is not including line comments at the end of annotations a bug?,yes,undetermined,0,0,0,no,0.36316812637369256,no,0.4339366954616992,no,0.5133922314843661,no,0.5187159720134483
7,emf-2.4.1,DEFECT,// EATM in JDK 1.4 there will be an indexOf on StringBuffer. //,yes,undetermined,0,0,0,no,0.037797350364162104,yes,0.9911327918236434,yes,0.9907573451444461,yes,0.991458553729563
8,emf-2.4.1,DESIGN,// TODO factor up into GenBaseImpl //,yes,undetermined,0,0,0,yes,0.997417626908253,yes,0.9999808315105444,yes,0.9999808836724069,yes,0.9999845046573284
9,emf-2.4.1,DESIGN,// EATM Call the deprecated method which does the same thing  // but might have an override in older code.,yes,undetermined,0,0,0,no,0.2386876066303598,no,0.15075593947224183,no,0.21905521294510086,no,0.21673063604455609
10,emf-2.4.1,DESIGN,// TODO factor up into GenBaseImpl //,yes,undetermined,0,0,0,yes,0.997417626908253,yes,0.9999808315105444,yes,0.9999808836724069,yes,0.9999845046573284
11,emf-2.4.1,DESIGN,// Unused?,yes,undetermined,0,0,0,no,0.4808917175259709,no,0.49085523654132257,no,0.4859930628859348,no,0.482087327877688
12,emf-2.4.1,DESIGN,// TODO factor up into GenBaseImpl? //,yes,undetermined,0,0,0,yes,0.997417626908253,yes,0.9999808315105444,yes,0.9999808836724069,yes,0.9999845046573284
13,emf-2.4.1,DESIGN,// call workaround,yes,undetermined,0,0,0,yes,0.9999998345631869,yes,0.9999998549853959,yes,0.9999998755387647,yes,0.9999999087520969
14,emf-2.4.1,DESIGN,// TODO deprecate (since getPluginClass() is no longer called) //,yes,undetermined,0,0,0,yes,0.9343345134792578,yes,0.9911419450633664,yes,0.9907641385613974,yes,0.9914514446555065
15,emf-2.4.1,DESIGN,// Ensure that this race condition is thread safe; it doesn't matter who wins the race. //,yes,undetermined,0,0,0,no,0.4695157033868725,no,0.4591044427476017,no,0.46183633072234254,no,0.46031229498037196
16,emf-2.4.1,DESIGN,// TODO factor up into GenBaseImpl? //,yes,undetermined,0,0,0,yes,0.997417626908253,yes,0.9999808315105444,yes,0.9999808836724069,yes,0.9999845046573284
17,emf-2.4.1,DESIGN,"// TODO // This assumes we only get a SET notification, which isn't a good assumption. //",yes,undetermined,0,0,0,yes,0.8334365890052242,yes,0.832799929527268,yes,0.8252706651115364,yes,0.8275022834596508
18,emf-2.4.1,DESIGN,//DMS handle this well.,yes,undetermined,0,0,0,no,0.07324660193017245,yes,0.9911348589713199,yes,0.9907499477304065,yes,0.9914514782211978
19,emf-2.4.1,DESIGN,// Unused?,yes,undetermined,0,0,0,no,0.4808917175259709,no,0.49085523654132257,no,0.4859930628859348,no,0.482087327877688
