2019-02-01 13:06:30,288 - INFO - rig - emf-2.4.1
2019-02-01 13:06:37,231 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-01 13:06:37,231 - INFO - fastread - Total Yes: 104 | Total No: 4285
2019-02-01 13:06:37,595 - INFO - fastread - 0, 0  9999
2019-02-01 13:06:42,804 - INFO - fastread - 33, 46  9999
2019-02-01 13:06:45,771 - INFO - fastread - 33, 67  138
2019-02-01 13:06:48,778 - INFO - fastread - 35, 88  167
2019-02-01 13:06:51,796 - INFO - fastread - 37, 109  176
2019-02-01 13:06:54,562 - INFO - fastread - 43, 130  154
2019-02-01 13:06:57,327 - INFO - fastread - 44, 151  157
2019-02-01 13:07:00,121 - INFO - fastread - 44, 172  152
2019-02-01 13:07:02,848 - INFO - fastread - 44, 193  134
2019-02-01 13:07:05,590 - INFO - fastread - 46, 214  119
2019-02-01 13:07:08,206 - INFO - fastread - 46, 235  131
2019-02-01 13:07:10,776 - INFO - fastread - 47, 256  113
2019-02-01 13:07:13,410 - INFO - fastread - 47, 277  124
2019-02-01 13:07:15,974 - INFO - fastread - 48, 298  123
2019-02-01 13:07:18,577 - INFO - fastread - 54, 319  119
2019-02-01 13:07:21,182 - INFO - fastread - 54, 340  122
2019-02-01 13:07:23,826 - INFO - fastread - 54, 361  120
2019-02-01 13:07:26,579 - INFO - fastread - 54, 382  136
2019-02-01 13:07:29,293 - INFO - fastread - 57, 403  119
2019-02-01 13:07:31,979 - INFO - fastread - 60, 424  120
2019-02-01 13:07:34,712 - INFO - fastread - 63, 445  126
2019-02-01 13:07:37,478 - INFO - fastread - 64, 466  126
2019-02-01 13:07:40,222 - INFO - fastread - 64, 487  131
2019-02-01 13:07:42,815 - INFO - fastread - 65, 508  119
2019-02-01 13:07:45,436 - INFO - fastread - 65, 529  123
2019-02-01 13:07:48,202 - INFO - fastread - 68, 550  120
2019-02-01 13:07:50,956 - INFO - fastread - 68, 571  123
2019-02-01 13:07:53,772 - INFO - fastread - 68, 592  125
2019-02-01 13:07:56,555 - INFO - fastread - 68, 613  122
2019-02-01 13:07:59,248 - INFO - fastread - 77, 634  118
2019-02-01 13:08:02,004 - INFO - fastread - 77, 655  128
2019-02-01 13:08:04,809 - INFO - fastread - 78, 676  122
2019-02-01 13:08:07,684 - INFO - fastread - 80, 697  131
2019-02-01 13:08:10,520 - INFO - fastread - 80, 718  130
2019-02-01 13:08:13,373 - INFO - fastread - 80, 739  134
2019-02-01 13:08:16,108 - INFO - fastread - 80, 760  121
2019-02-01 13:08:18,812 - INFO - fastread - 80, 781  128
2019-02-01 13:08:23,614 - INFO - fastread - 81, 823  128
2019-02-01 13:08:26,236 - INFO - fastread - 81, 844  127
2019-02-01 13:08:28,769 - INFO - fastread - 81, 865  125
2019-02-01 13:08:31,363 - INFO - fastread - 81, 886  124
2019-02-01 13:08:34,047 - INFO - fastread - 81, 907  127
2019-02-01 13:08:36,782 - INFO - fastread - 81, 928  129
2019-02-01 13:08:39,474 - INFO - fastread - 83, 949  127
2019-02-01 13:08:42,147 - INFO - fastread - 83, 970  130
2019-02-01 13:08:44,770 - INFO - fastread - 83, 991  128
2019-02-01 13:08:47,380 - INFO - fastread - 83, 1012  128
2019-02-01 13:08:50,084 - INFO - fastread - 83, 1033  127
2019-02-01 13:08:54,642 - INFO - fastread - 84, 1075  123
2019-02-01 13:08:57,319 - INFO - fastread - 85, 1096  130
2019-02-01 13:09:00,093 - INFO - fastread - 85, 1117  133
