2019-01-25 13:22:02,403 - INFO - rig - apache-ant-1.7.0
2019-01-25 13:22:09,016 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-25 13:22:09,016 - INFO - fastread - Total Yes: 131 | Total No: 3967
2019-01-25 13:22:09,368 - INFO - fastread - 0, 0
2019-01-25 13:22:10,978 - INFO - fastread - 1, 10
2019-01-25 13:22:12,507 - INFO - fastread - 2, 20
2019-01-25 13:22:14,006 - INFO - fastread - 2, 30
2019-01-25 13:22:15,604 - INFO - fastread - 2, 40
2019-01-25 13:22:17,044 - INFO - fastread - 3, 50
2019-01-25 13:22:18,928 - INFO - fastread - 3, 60
2019-01-25 13:22:20,800 - INFO - fastread - 3, 70
2019-01-25 13:22:22,409 - INFO - fastread - 4, 80
2019-01-25 13:22:23,847 - INFO - fastread - 5, 89
2019-01-25 13:22:25,473 - INFO - fastread - 10, 99
2019-01-25 13:22:27,006 - INFO - fastread - 20, 109
2019-01-25 13:22:28,744 - INFO - fastread - 29, 119
2019-01-25 13:22:30,234 - INFO - fastread - 36, 129
2019-01-25 13:22:31,457 - INFO - fastread - 42, 139
2019-01-25 13:22:32,813 - INFO - fastread - 47, 149
2019-01-25 13:22:34,179 - INFO - fastread - 49, 159
2019-01-25 13:22:35,603 - INFO - fastread - 52, 169
2019-01-25 13:22:36,927 - INFO - fastread - 55, 179
2019-01-25 13:22:38,420 - INFO - fastread - 55, 189
2019-01-25 13:22:39,921 - INFO - fastread - 55, 199
2019-01-25 13:22:41,258 - INFO - fastread - 55, 209
2019-01-25 13:22:42,610 - INFO - fastread - 55, 219
2019-01-25 13:22:44,009 - INFO - fastread - 55, 229
2019-01-25 13:22:45,310 - INFO - fastread - 58, 239
2019-01-25 13:22:46,927 - INFO - fastread - 61, 249
2019-01-25 13:22:48,681 - INFO - fastread - 61, 259
2019-01-25 13:22:50,216 - INFO - fastread - 62, 269
2019-01-25 13:22:51,733 - INFO - fastread - 64, 279
2019-01-25 13:22:53,269 - INFO - fastread - 64, 289
2019-01-25 13:22:54,813 - INFO - fastread - 65, 299
2019-01-25 13:22:56,330 - INFO - fastread - 68, 309
2019-01-25 13:22:57,981 - INFO - fastread - 68, 319
2019-01-25 13:22:59,334 - INFO - fastread - 69, 329
2019-01-25 13:23:00,683 - INFO - fastread - 70, 339
2019-01-25 13:23:02,094 - INFO - fastread - 70, 349
2019-01-25 13:23:03,521 - INFO - fastread - 70, 359
2019-01-25 13:23:04,904 - INFO - fastread - 71, 369
2019-01-25 13:23:06,515 - INFO - fastread - 73, 379
2019-01-25 13:23:08,075 - INFO - fastread - 74, 389
2019-01-25 13:23:09,496 - INFO - fastread - 75, 399
2019-01-25 13:23:11,187 - INFO - fastread - 75, 409
2019-01-25 13:23:12,992 - INFO - fastread - 76, 419
2019-01-25 13:23:14,772 - INFO - fastread - 76, 429
2019-01-25 13:23:16,421 - INFO - fastread - 76, 439
2019-01-25 13:23:17,905 - INFO - fastread - 76, 449
2019-01-25 13:23:19,380 - INFO - fastread - 76, 459
2019-01-25 13:23:21,163 - INFO - fastread - 77, 469
2019-01-25 13:23:22,770 - INFO - fastread - 77, 479
2019-01-25 13:23:24,473 - INFO - fastread - 77, 489
2019-01-25 13:23:25,854 - INFO - fastread - 78, 499
2019-01-25 13:23:27,277 - INFO - fastread - 79, 509
2019-01-25 13:23:28,739 - INFO - fastread - 79, 519
2019-01-25 13:23:30,278 - INFO - fastread - 79, 529
2019-01-25 13:23:31,763 - INFO - fastread - 80, 539
2019-01-25 13:23:33,195 - INFO - fastread - 80, 549
2019-01-25 13:23:34,549 - INFO - fastread - 81, 559
2019-01-25 13:23:35,883 - INFO - fastread - 81, 569
2019-01-25 13:23:37,314 - INFO - fastread - 81, 579
2019-01-25 13:23:38,802 - INFO - fastread - 81, 589
2019-01-25 13:23:40,461 - INFO - fastread - 82, 599
2019-01-25 13:23:42,166 - INFO - fastread - 83, 609
2019-01-25 13:23:43,639 - INFO - fastread - 83, 619
2019-01-25 13:23:45,073 - INFO - fastread - 83, 629
2019-01-25 13:23:46,518 - INFO - fastread - 83, 639
2019-01-25 13:23:48,067 - INFO - fastread - 84, 649
