,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
0,columba-1.4-src,DEFECT,// does not work: r.getFolderName() // does not work: r.getMessage().getUID(),yes,undetermined,0,0,0,no,0.1858648380639029,no,0.15858604511930757,no,0.15275423149940015,no,0.14731101122573848
1,columba-1.4-src,DEFECT,// TODO: key can't be null,yes,undetermined,0,0,0,yes,0.9943365264888513,yes,0.995318489272365,yes,0.9956069998585088,yes,0.9956903370206217
2,columba-1.4-src,DEFECT,"// bug #997560 (fdietz): CC: should be in Cc:, instead of To: //toList.addAll(Arrays.asList(rfcHeader.getCc()));",yes,undetermined,0,0,0,no,0.3109443633082334,no,0.2809402680600104,no,0.2724835529751448,no,0.2651133674286301
3,columba-1.4-src,DEFECT,// TODO check if we have to manually set the folder/uid in  // message controller to make this work,yes,undetermined,0,0,0,yes,0.933434799002519,yes,0.9867489359000443,yes,0.9872940522656466,yes,0.9874396475497623
4,columba-1.4-src,DEFECT,"// bug #997560 (fdietz): CC: should be in Cc:, instead of To:",yes,undetermined,0,0,0,no,0.3862775251149875,no,0.30982813624637856,no,0.3002118838703455,no,0.29152641895911896
5,columba-1.4-src,DEFECT,// FIXME this is not correct,yes,undetermined,0,0,0,yes,0.9966353726157668,yes,0.9967982434256019,yes,0.991886609755652,yes,0.9920016576854392
6,columba-1.4-src,DEFECT,// FIXME correct year calculation,yes,undetermined,0,0,0,yes,0.8586223389244998,yes,0.9069519185274451,yes,0.9873014507922657,yes,0.9874215461605995
7,columba-1.4-src,DEFECT,// FIXME check if the id is a correct file name! ,yes,undetermined,0,0,0,yes,0.9867773325080623,yes,0.9873218654224994,yes,0.987290882080274,yes,0.9874353479111727
8,columba-1.4-src,DEFECT,"// TODO: newUID, generate correctly formatted date string",yes,undetermined,0,0,0,yes,0.9839267431808424,yes,0.9867523886541479,yes,0.9872944167106742,yes,0.9874546312133887
9,columba-1.4-src,DEFECT,// TODO fix doctype,yes,undetermined,0,0,0,yes,0.9591576968815072,yes,0.9867681448936578,yes,0.9873247998175775,yes,0.9874627262409911
10,columba-1.4-src,DEFECT,// TODO: key can't be null,yes,undetermined,0,0,0,yes,0.9943365264888513,yes,0.995318489272365,yes,0.9956069998585088,yes,0.9956903370206217
11,columba-1.4-src,DEFECT,// TODO: fix parser exception,yes,undetermined,0,0,0,yes,0.9898622715733609,yes,0.9911139300193519,yes,0.9915833792815739,yes,0.991737551897861
12,columba-1.4-src,DEFECT,"/**
 * FIXME:
 * 
 * @author fdietz: No locking of folders currently implemented!
 * 
 * @author frd
 */",yes,undetermined,0,0,0,yes,0.995953945748396,yes,0.9936641065620427,yes,0.9926256085117504,yes,0.9925521365545215
13,columba-1.4-src,DESIGN,// TODO (@author fdietz): should be removed if we only use // Streams!,yes,undetermined,0,0,0,yes,0.9964771753388786,yes,0.9961342274661095,yes,0.996195747261749,yes,0.9962581670713279
14,columba-1.4-src,DESIGN,// FIXME (@author karlpeder): Is 3.2 the proper version of html to refer to?,yes,undetermined,0,0,0,yes,0.9855020542098498,yes,0.9867589379862871,yes,0.9873344118539147,yes,0.9874547850388562
15,columba-1.4-src,DESIGN,// this is a hack for the multiline column,yes,undetermined,0,0,0,yes,0.9999999483658405,yes,0.9999999561835109,yes,0.9999999682750054,yes,0.9999999717234436
16,columba-1.4-src,DESIGN,//TODO (@author tstich): do something,yes,undetermined,0,0,0,yes,0.9999999988199657,yes,0.9999999799805831,yes,0.9999999829281134,yes,0.9999999848600224
17,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999320961085,yes,0.999999330629911,yes,0.9999994058777644,yes,0.9999994544810482
18,columba-1.4-src,DESIGN,// FIXME remove method // toolbarPane.add(c);,yes,undetermined,0,0,0,yes,0.9913311891856854,yes,0.9923768618572041,yes,0.9899132167523486,yes,0.9900527234278291
19,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999320961085,yes,0.999999330629911,yes,0.9999994058777644,yes,0.9999994544810482
20,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999320961085,yes,0.999999330629911,yes,0.9999994058777644,yes,0.9999994544810482
21,columba-1.4-src,DESIGN,// TODO @author hubms: copied from frederiks search builder,yes,undetermined,0,0,0,yes,0.9970824664841828,yes,0.9919215047819174,yes,0.9919896663659856,yes,0.9919657626061558
