,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,14.22,14.71,0.98,10.29,12.25,11.27,12.75,11.76,245.1
1,1,,43.14,42.65,2.45,30.88,22.55,34.8,38.73,40.69,
2,2,,73.04,73.04,3.92,42.65,24.51,63.24,71.08,70.1,
3,3,87.75,90.69,89.71,4.41,49.02,25.98,89.71,86.27,89.71,159.8
4,4,88.24,91.18,91.18,4.9,52.94,26.47,89.71,95.59,95.59,210.29
5,5,90.2,91.18,91.67,5.39,57.84,28.43,90.2,97.06,96.57,234.8
6,6,92.65,92.16,93.14,6.86,60.78,29.41,90.2,97.06,96.57,203.92
7,7,93.63,93.14,94.12,7.84,64.22,29.9,90.2,97.55,96.57,185.78
8,8,95.1,94.61,94.61,7.84,66.67,31.86,90.2,97.55,97.06,185.78
9,9,96.08,95.1,95.59,9.8,69.12,33.33,90.2,97.55,97.06,163.73
10,10,96.57,95.1,95.59,9.8,69.61,34.31,90.2,97.55,97.06,157.35
11,11,97.06,95.59,95.59,11.27,69.61,35.78,90.2,98.04,97.06,143.63
12,12,97.06,95.59,95.59,12.75,69.61,35.78,90.2,98.04,97.06,136.76
13,13,97.06,95.59,95.59,13.73,70.1,35.78,90.2,98.04,97.55,132.35
14,14,97.06,95.59,96.08,14.71,71.57,37.75,90.2,98.04,97.55,126.96
15,15,97.06,95.59,96.08,16.67,74.02,37.75,90.2,98.53,97.55,122.06
16,16,97.06,95.59,96.08,18.63,75.0,37.75,90.2,98.53,98.04,118.63
17,17,97.55,95.59,96.08,19.12,76.47,38.24,90.2,98.53,98.04,116.67
18,18,,95.59,96.08,20.59,77.45,38.24,90.2,98.53,98.04,
19,19,,95.59,96.08,21.08,79.41,39.71,90.2,98.53,98.04,
20,20,,95.59,96.08,22.55,81.37,40.2,90.2,98.53,98.04,
21,21,,95.59,96.08,23.53,83.33,40.69,90.2,98.53,98.04,
22,22,,95.59,96.08,25.0,84.8,41.18,90.69,98.53,98.04,
23,23,,95.59,96.08,26.47,85.29,42.65,91.18,98.53,98.04,
24,24,,95.59,96.08,27.94,85.78,43.63,91.18,98.53,99.02,
25,25,,95.59,96.08,28.92,86.76,44.12,91.18,98.53,99.02,
26,26,,95.59,96.08,29.9,86.76,45.1,91.18,98.53,99.02,
27,27,,95.59,96.08,30.39,87.25,46.57,91.18,99.02,99.02,
28,28,,95.59,96.08,31.37,89.22,49.02,91.18,99.02,99.02,
29,29,,95.59,96.08,32.35,90.2,49.51,91.18,99.02,99.02,
30,30,,95.59,96.08,32.35,90.69,50.49,91.67,99.02,99.02,
31,31,,95.59,96.08,33.33,90.69,51.96,92.16,99.02,99.02,
32,32,,95.59,96.57,33.82,91.18,52.94,92.16,99.02,99.02,
33,33,,95.59,96.57,34.8,91.18,53.92,92.16,99.02,99.02,
34,34,,95.59,96.57,35.78,91.18,54.9,92.16,99.02,99.02,
35,35,,96.57,96.57,35.78,91.67,56.37,92.16,99.02,99.02,
