,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
0,apache-jmeter-2.10,DEFECT,// Don't try restoring the URL TODO: wy not?,yes,undetermined,0,0,0,no,0.9895289715255352
1,apache-jmeter-2.10,DEFECT,// TODO: Why do we clone the return value? This is the only reference // to it (right?) so we shouldn't need a separate copy.,yes,undetermined,0,0,0,no,0.9519891733987506
2,apache-jmeter-2.10,DEFECT,"/*
     * Fix bug in JVMs that return true/false rather than True/False
     * from the type editor getAsText() method
     */",yes,undetermined,0,0,0,no,0.046576388503836746
3,apache-jmeter-2.10,DEFECT,// Should this also fail the sample? // Can happen for incorrect XPath expression,yes,undetermined,0,0,0,no,0.03570674859458296
4,apache-jmeter-2.10,DEFECT,// TODO - why does null property have a value?,yes,undetermined,0,0,0,no,0.9999972901579326
5,apache-jmeter-2.10,DEFECT,//int contentLength = httpMethod.getResponseContentLength();Not visible ... //TODO size ouststream according to actual content length,yes,undetermined,0,0,0,no,0.9483940225743664
6,apache-jmeter-2.10,DEFECT,"// This would be sensible, but does not work: // public int hashCode() // { // return propMap.hashCode(); // }",yes,undetermined,0,0,0,no,0.03859047267057588
7,apache-jmeter-2.10,DEFECT,// FIXME Due to startEngine being commented engine will always be null //private StandardJMeterEngine engine;,yes,undetermined,0,0,0,no,0.1620328433311501
8,apache-jmeter-2.10,DEFECT,// NOTE: these lines center the about dialog in the // current window. Some older Swing versions have // a bug in getLocationOnScreen() and they may not // make this behave properly.,yes,undetermined,0,0,0,no,0.04446908968783934
9,apache-jmeter-2.10,DEFECT,// TODO - how can this be null?,yes,undetermined,0,0,0,no,0.9999999999998698
10,apache-jmeter-2.10,DEFECT,// TODO display warning dialog as this can take some time,yes,undetermined,0,0,0,no,0.9938360064703261
11,apache-jmeter-2.10,DEFECT,// TODO: may not work on all OSes?,yes,undetermined,0,0,0,no,0.9966878223312887
12,apache-jmeter-2.10,DEFECT,"/*
     * TODO: error counting needs to be sorted out.
     *
     * At present the Statistical Sampler tracks errors separately
     * It would make sense to move the error count here, but this would
     * mean lots of changes.
     * It's also tricky maintaining the count - it can't just be incremented/decremented
     * when the success flag is set as this may be done multiple times.
     * The work-round for now is to do the work in the StatisticalSampleResult,
     * which overrides this method.
     * Note that some JMS samplers also create samples with > 1 sample count
     * Also the Transaction Controller probably needs to be changed to do
     * proper sample and error accounting.
     * The purpose of this work-round is to allow at least minimal support for
     * errors in remote statistical batch mode.
     *
     */",yes,undetermined,0,0,0,no,0.21845923362826963
13,apache-jmeter-2.10,DEFECT,// TODO: doesn't putting this here mark the tree as // saved even though a failure may occur later?,yes,undetermined,0,0,0,no,0.8863683446890872
14,apache-jmeter-2.10,DEFECT,"// TODO - fix so that this is only called once per test, instead of at every clone // Perhaps save previous filename, and only load if it has changed?",yes,undetermined,0,0,0,no,0.911542378882493
15,apache-jmeter-2.10,DEFECT,// Bug in above method,yes,undetermined,0,0,0,no,0.05040820677344681
16,apache-jmeter-2.10,DEFECT,// TODO should we call test listeners? That might hang too ... //$NON-NLS-1$ // default is true,yes,undetermined,0,0,0,no,0.9734913585900414
17,apache-jmeter-2.10,DEFECT,"// FIXME FACTOR WITH HTTPHC4Impl, HTTPHC3Impl // Just append all the parameter values, and use that as the post body",yes,undetermined,0,0,0,no,0.20293216215845392
18,apache-jmeter-2.10,DEFECT,"/**
 * The SSLManager handles the KeyStore information for JMeter. Basically, it
 * handles all the logic for loading and initializing all the JSSE parameters
 * and selecting the alias to authenticate against if it is available.
 * SSLManager will try to automatically select the client certificate for you,
 * but if it can't make a decision, it will pop open a dialog asking you for
 * more information.
 *
 * TODO: does not actually prompt
 *
 */",yes,undetermined,0,0,0,no,0.4466772789222685
19,apache-jmeter-2.10,DEFECT,"/*
     * URGENT: TODO - sort out equals and hashCode() - at present equal
     * instances can/will have different hashcodes - problem is, when a proper
     * hashcode is used, tests stop working, e.g. listener data disappears when
     * switching views... This presumably means that instances currently
     * regarded as equal, aren't really equal.
     *
     * @see java.lang.Object#hashCode()
     */",yes,undetermined,0,0,0,no,0.2965114131682704
20,apache-jmeter-2.10,DEFECT,"/*
         * This means that a new page will be shown before rendering is complete,
         * however the correct location will be displayed.
         * Attempts to use a ""page"" PropertyChangeListener to detect when the page
         * has been loaded failed to work any better. 
         */",yes,undetermined,0,0,0,no,0.053408675710766455
21,apache-jmeter-2.10,DEFECT,"// TODO - removes the nodes from the CheckDirty map - should it be done later, in case some can't be removed?",yes,undetermined,0,0,0,no,0.9687941043083034
22,apache-jmeter-2.10,DESIGN,// TODO turn into parameter?,yes,undetermined,0,0,0,no,0.9999981879485834
23,apache-jmeter-2.10,DESIGN,// TODO: should this just call super()?,yes,undetermined,0,0,0,no,0.9999999492383352
24,apache-jmeter-2.10,DESIGN,// TODO improve this,yes,undetermined,0,0,0,no,0.9999999245730365
25,apache-jmeter-2.10,DESIGN,// TODO do contentType and/or dataEncoding belong in HTTPSampleResult instead?,yes,undetermined,0,0,0,no,0.9999972569874184
